name,category,details
smok-ipx80-replacement-pods,Vape Devices,"The SMOK IPX80 Replacement Pod is designed for SMOK IPX80 Pod Kit, featuring a 5.5mL capacity, RPM & RPM 2 Coil Compatibility, and is bottom filled in a leak-free refillable pod.| Specifications:| Includes: 5.5mL Refillable Pod
Bottom Fill System - Silicone Stoppered
SMOK RPM Coil Series
SMOK RPM 2 Coil Series
Press Fit Coil Installation| 3x Replacement Pods GET FREE SHIPPING ON ORDERS OVER $50.00.| The SMOK IPX80 Replacement Pod is designed for SMOK IPX80 Pod Kit, featuring a 5.5mL capacity, RPM & RPM 2 Coil Compatibility, and is bottom filled in a leak-free refillable pod.| Specifications:

5.5mL Refillable Pod
Bottom Fill System - Silicone Stoppered
SMOK RPM Coil Series
SMOK RPM 2 Coil Series
Press Fit Coil Installation

Includes:

3x Replacement Pods"
solace-pineapple-nicotine-salt-e-liquid-30ml,E-Liquids,"Flavor Profile: Pineapple| Size: 30ml| PG/VG: 50/50| Slices of savory pineapple ready to take your tastebuds on a tropical journey. | | Nicotine Salt Strength: 36mg/ml - 48mg/ml| | | Caution:|  Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavor Profile: Pineapple

Size: 30ml

PG/VG: 50/50| Slices of savory pineapple ready to take your tastebuds on a tropical journey. 

Nicotine Salt Strength: 36mg/ml - 48mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
solace-seedless-watermelon-nicotine-salt-e-liquid-30ml,NA,  
solace-blue-raspberry-lemonade-ice-nicotine-salt-e-liquid-30ml,E-Liquids,"Flavor Profile: Lemon, Raspberry, Menthol| Size: 30ml| PG/VG: 50/50| Who doesn’t love a glass of cold lemonade mixed with your favorite berries? A must try for any berry lovers out there wanting something new and refreshing.| | Nicotine Salt Strength: 36mg/ml - 48mg/ml| | | Caution:|  Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavor Profile: Lemon, Raspberry, Menthol

Size: 30ml

PG/VG: 50/50| Who doesn’t love a glass of cold lemonade mixed with your favorite berries? A must try for any berry lovers out there wanting something new and refreshing.

Nicotine Salt Strength: 36mg/ml - 48mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
solace-tropic-strawberry-nicotine-salt-e-liquid-30ml,E-Liquids,"Flavor Profile: Strawberry, Mango, Pineapple| Size: 30ml| PG/VG: 50/50| Chill under the blazing hot sun with a bottle of Tropic Strawberry. Generous handful of strawberries, with pineapple and mango to give you a flavor to remind you of the tropical season.| | Nicotine Salt Strength: 36mg/ml - 48mg/ml| | | Caution:|  Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product. GET FREE SHIPPING ON ORDERS OVER $50.00.| Flavor Profile: Strawberry, Mango, Pineapple

Size: 30ml

PG/VG: 50/50| Chill under the blazing hot sun with a bottle of Tropic Strawberry. Generous handful of strawberries, with pineapple and mango to give you a flavor to remind you of the tropical season.

Nicotine Salt Strength: 36mg/ml - 48mg/ml

Caution:

Keep out of reach of children or pets.
Wash contact area thoroughly if skin, eye or mouth contact with the substance occurs.
Do not swallow. If taken into the mouth, rinse mouth thoroughly.
Contact 0800 POISON (0800 764 766) for advice if swallowed.
Seek medical advice if you feel unwell after contact with the substance or use of this product."
haze-cucumberita-50gm,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A refreshing cucumber margarita flavor from Haze Shisha Tobacco.| "
afzal-sweet-pan-50g,Hookahs,"Pleasant tobacco with sweets, spices and spices.| NOTE| Please note that we do not ship this product to Australia.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Pleasant tobacco with sweets, spices and spices.| NOTE

Please note that we do not ship this product to Australia."
afzal-bombay-pan-masala-50g,Hookahs,"Truly a spicy flavor like none other in the world, Bombay Pan Masala will light up the hookah moments with bold tones of traditional Indian betel leaf surrounded by the sweetness of areca nut.| NOTE| Please note that we do not ship this product to Australia.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Truly a spicy flavor like none other in the world, Bombay Pan Masala will light up the hookah moments with bold tones of traditional Indian betel leaf surrounded by the sweetness of areca nut.| NOTE

Please note that we do not ship this product to Australia."
afzal-kesar-pan-50g,Hookahs,"NOTE| Please note that we do not ship this product to Australia.  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A spicy pan mixed with the sublime richness of Kesar, or Saffron, this exclusive flavor will light up your hookah moments with bold tones of the traditional Indian betel leaf.| NOTE

Please note that we do not ship this product to Australia."
haze-tobacco-pineapple-krush-100g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A sweet cool pineapple flavor| "
haze-tobacco-icy-tango-100g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A unique mix of mango and tangy oranges with hint of ice mint.| "
haze-tobacco-purple-krush-100g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A blend of refreshing sweet soda with the rich taste of grapes.| "
haze-tobacco-suga-mint-100g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A mix of sugar and mint to give you a ""sweet mint"" that results in a smooth, sweet and more mild taste of a classic flavor.| "
haze-tobacco-blazen-blue-100g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
A refreshing combination of blueberries and ice to give a distinguised ""cooling"" feel on every puff.| "
haze-tobacco-pear-drops-100g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
If you love candy apples, then you will love Pear Drops, candied pears paired with sugary sweets with a hint of citrus drops. Sweet, fruity and mildly tangy.| "
afzal-banaras-pan-50g,Hookahs,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
This popular flavour comes from one of the oldest inhabited cities in the world and will pleasantly surprise you with a traditional Hookah smoking experience.| "
shisha-glass-pearl-hookah-1xhose-42cm,Hookahs,"Here is an ultimate hookah with an attractive ""exotic"" vase and a unique stem design that is simply perfect for enjoying the great pleasure of hookah smoking with others. This top quality hookah pipe set is an excellent choice both for beginners or hookah connoisseurs.| The product colour may vary depending on stock availability.| What’s in the box (Shisha Glass Pearl Hookah 1xHose 42cm): Bowl Grommet
Bowl
Ashtray
Stem
Tong
One Way Valve w/ Steel Bearing
Hose Grommet
Hose
Base Grommet
Base GET FREE SHIPPING ON ORDERS OVER $50.00.| Here is an ultimate hookah with an attractive ""exotic"" vase and a unique stem design that is simply perfect for enjoying the great pleasure of hookah smoking with others. This top quality hookah pipe set is an excellent choice both for beginners or hookah connoisseurs.

The product colour may vary depending on stock availability.| What’s in the box (Shisha Glass Pearl Hookah 1xHose 42cm):

Bowl Grommet
Bowl
Ashtray
Stem
Tong
One Way Valve w/ Steel Bearing
Hose Grommet
Hose
Base Grommet
Base"
shisha-glass-rainbow-hookah-1xhose-46cm,Hookahs,"Here is an ultimate hookah with an attractive ""exotic"" vase and a unique stem design that is simply perfect for enjoying the great pleasure of hookah smoking with others. This top quality hookah pipe set is an excellent choice both for beginners or hookah connoisseurs.| The product colour may vary depending on stock availability.| What’s in the box (Shisha Glass Rainbow Hookah 1xHose 46cm): Bowl Grommet
Bowl
Ashtray
Stem
Tong
One Way Valve w/ Steel Bearing
Hose Grommet
Hose
Base Grommet
Base GET FREE SHIPPING ON ORDERS OVER $50.00.| Here is an ultimate hookah with an attractive ""exotic"" vase and a unique stem design that is simply perfect for enjoying the great pleasure of hookah smoking with others. This top quality hookah pipe set is an excellent choice both for beginners or hookah connoisseurs.

The product colour may vary depending on stock availability.| What’s in the box (Shisha Glass Rainbow Hookah 1xHose 46cm):

Bowl Grommet
Bowl
Ashtray
Stem
Tong
One Way Valve w/ Steel Bearing
Hose Grommet
Hose
Base Grommet
Base"
smoka-astro-mouthpiece-mesh,Heat Not Burn,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Replacement mouthpiece mesh for the Smoka Vape ASTRO.| "
smoka-astro-chamber-mesh,Heat Not Burn,"  GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Replacement chamber mesh for the Smoka Vape ASTRO.| "
shisha-glass-hourglass-hookah-1xhose-55cm,Hookahs,"Here is an ultimate hookah with an attractive ""exotic"" vase and a unique stem design that is simply perfect for enjoying the great pleasure of hookah smoking with others.| This top quality hookah pipe set is an excellent choice both for beginners or hookah connoisseurs.
The product colour may vary depending on stock availability.| What’s in the box (Shisha Glass Hourglass Hookah 1xHose 55cm): Bowl Grommet
Bowl
Ashtray
Stem
Tong
One Way Valve w/ Steel Bearing
Hose Grommet
Hose
Base Grommet
Base GET FREE SHIPPING ON ORDERS OVER $50.00.| Here is an ultimate hookah with an attractive ""exotic"" vase and a unique stem design that is simply perfect for enjoying the great pleasure of hookah smoking with others.

This top quality hookah pipe set is an excellent choice both for beginners or hookah connoisseurs.
The product colour may vary depending on stock availability.| What’s in the box (Shisha Glass Hourglass Hookah 1xHose 55cm):

Bowl Grommet
Bowl
Ashtray
Stem
Tong
One Way Valve w/ Steel Bearing
Hose Grommet
Hose
Base Grommet
Base"
nbt-mordern-metal-grinder-63mm-4xparts,Smoking,"Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks.| Note: Color may change subjective to stock availability **  GET FREE SHIPPING ON ORDERS OVER $50.00.| Welcome to the new NBT Grinder! This re-designed grinder still provides you with the same great features of the original NBT Grinders, but with a few modest upgrades in ergo design and quality. Made from Aircraft Grade Aluminium Rod using the newest in CNC machining technology. Anodized for smooth finish; this means no wear or smudge marks.

Note: Color may change subjective to stock availability **| "
smok-acro-replacement-pods,Vape Devices,"Specifications:| Includes: 2mL ACRO Pod
Side Fill System - Silicone Stoppered
Integrated 0.8ohm Meshed Coil - rated for 12-15W
Magnetic Pod Connection| 3x Replacement Pods GET FREE SHIPPING ON ORDERS OVER $50.00.| 
Check out the SMOK ACRO Pods (3-Pack), featuring a 2mL capacity, an integrated 0.8ohm Meshed Coil, and is side filled behind a silicone stopper.| Specifications:

2mL ACRO Pod
Side Fill System - Silicone Stoppered
Integrated 0.8ohm Meshed Coil - rated for 12-15W
Magnetic Pod Connection

Includes:

3x Replacement Pods"
smok-rpm-4-60w-pod-kit,Vape Devices,"RPM 4 emerges from appeals that vapors desire a sophisticated, portable and stylish vaping device in the current time. The 1650mAh built-in battery with wattage up to 60W maintains sufficient power and strong performance to each puff with great content. With the combination of the stepless airflow adjustment and 2 replaceable meshed coils, RPM 4 is decent to change tastes between DL and RDL while you drag the slider to left or right.| Quick Links:| SMOK LP2 Replacement Coils| SMOK RPM Replacement Coils| SMOK RPM 4 Replacement Pods| Specifications:| Includes: Size: 103* 25* 27.9mm
Battery: 1650mAh built-in battery
Power Range: 5W-60W
Output Voltage: 0.8V-4.0V
Input Voltage: 3.3V-4.2V
Resistance Range: 0.2Ω-2.5Ω
Charging Voltage: 5V±0.2V
Charging Current: Max 1.5A
Standby Current: <100uA
Overcharge Voltage: 4.3V±0.05V
Overcharge Current: 2A±0.6A
Over-discharge Voltage: 2.4V±0.05V| 1x RPM 4 Device (1650mAh)
1x RPM 4 LP2 Pod (LP2 Meshed 0.23Ω DL Coil Preinstalled) (5ml)
1x RPM 4 RPM Pod (RPM Mesh 0.4Ω Coil Preinstalled) (5ml)
1x Type-C Cable
1x User Manual GET FREE SHIPPING ON ORDERS OVER $50.00.| RPM 4 emerges from appeals that vapors desire a sophisticated, portable and stylish vaping device in the current time. The 1650mAh built-in battery with wattage up to 60W maintains sufficient power and strong performance to each puff with great content. With the combination of the stepless airflow adjustment and 2 replaceable meshed coils, RPM 4 is decent to change tastes between DL and RDL while you drag the slider to left or right.| Quick Links:

SMOK LP2 Replacement Coils

SMOK RPM Replacement Coils

SMOK RPM 4 Replacement Pods

Specifications:

Size: 103* 25* 27.9mm
Battery: 1650mAh built-in battery
Power Range: 5W-60W
Output Voltage: 0.8V-4.0V
Input Voltage: 3.3V-4.2V
Resistance Range: 0.2Ω-2.5Ω
Charging Voltage: 5V±0.2V
Charging Current: Max 1.5A
Standby Current: <100uA
Overcharge Voltage: 4.3V±0.05V
Overcharge Current: 2A±0.6A
Over-discharge Voltage: 2.4V±0.05V

Includes:

1x RPM 4 Device (1650mAh)
1x RPM 4 LP2 Pod (LP2 Meshed 0.23Ω DL Coil Preinstalled) (5ml)
1x RPM 4 RPM Pod (RPM Mesh 0.4Ω Coil Preinstalled) (5ml)
1x Type-C Cable
1x User Manual"
