name,category,details
salty-luxe-bar,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
salty-infinity-bar,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
father-s-day-sale,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
salty-vape,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
salty-aurora-stick,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
privacy-policy-cookie-restriction-mode,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
porto_home_9,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
about-porto,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
about-porto-9,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
no-route-2,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
what-is-laybuy,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
vape-beginners-guide,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
what-is-the-benefit-of-vaping,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
what-is-e-liquid,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
what-is-vape-kits,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.
cost-calculator,NA,"Vaping is cheaper than smoking. There will be a cost to set-up your vape device but, you start saving money in the long run.  GET FREE SHIPPING ON ORDERS OVER $50.00.| Give us some details about you
How much do you usually pay for a pack of cigarette?


How many cigarettes do you usually smoke per day?


Submit
Your savings
Total yearly savings
$0.00

Vaping is cheaper than smoking. There will be a cost to set-up your vape device but, you start saving money in the long run.

Shop Now
/* Left Col */ div#savings_form { height: 100%; background-color: white; display: block; padding: 40px; border: 1px solid lightgrey; text-transform: uppercase; font-size: 12px; line-height: 200%; letter-spacing: 1px; margin-bottom: 20px; } .input_box { height: 50px; font-size: 20px; width: 100%; border: 0.5px solid lightgrey; margin: 0px 0px 6px; padding: 9px 16px; } .input_box:hover { border: 0.5px solid grey; } .et_pb_button.submit_button { width: 100%; height: 50px; border-radius: 0px; text-align: center; background-color: black; color: white; border: none; } .et_pb_button:hover { background-color: #eb2926; } .error_text { font-size: 10px; color: red; } /* Right Col */ #info_form { height: 100%; padding: 40px; display: block; border: 1px solid lightgrey; text-transform: uppercase; text-align: center; height: 90em; max-height: 530px; } #info { border: 0.5px solid grey; padding: 10px; } #money_save { font-size: 50px; padding-top: 20px; } #money_save:change { color: #2ea3f2 } .et_pb_button { color: white; border: none; background-color: black; margin: 10px 0 0 0; display: inline-block; border: none; }"
recommended-vape-kits-for-you,NA,  GET FREE SHIPPING ON ORDERS OVER $50.00.| Error filtering template: Invalid template file: 'Amasty_Finder::amfinder.phtml' in module: 'Amasty_Finder' block's name: 'form_0'
test-term,NA,"Delivery/Shipping Information| All parcels dispatched by Shosha will contain a tracking number. The tracking number is required to locate and make changes to your parcel during delivery. It is your responsibility to not share your tracking number with others. Shosha will not be liable for any unauthorized changes made on your parcel with your tracking number. |  | 1. Australia Shipping| Courier Service: DHL/DHL Express/Australian Post| Estimated Delivery: 1-5 working days| Shipping Fee: $20.00 AUD (Free shipping on all orders over $100.00 AUD) | 1.1. All orders that contain any nicotine product(s) will be processed by shosha.co.nz and shipped from New Zealand.| i. Orders placed before 2pm NZDT on a business day will be processed and dispatched the same day.| ii. Orders placed after 2pm NZDT on a business day will be processed and dispatched the next business day.| iii. Orders made on a New Zealand public holiday will be processed and dispatched the next business day.| 1.2. All orders that do not contain any nicotine product(s) will be processed by shosha.com.au and shipped from Australia.| i. Orders placed before 3pm AEDT on a business day will be processed and dispatched the same day.| ii. Orders placed after 3pm AEDT on a business day will be processed and dispatched the next business day.| iii. Orders made on an Australian public holiday will be processed and dispatched the next business day.| iv. Some orders containing non-nicotine products may be shipped from New Zealand instead depending on stock availability at our Australian warehouse.|  1.3. Additional Fees| At the unlikely event, we may require you to pay shipping fees should you have provided us an address that does not accurately charge you the correct shipping fee. Should this occur, we may place your order on hold and will contact you (via phone/email) to let you know.|  1.4. Some parcels will be shipped via standard shipping due to their size. Example includes but not limited to: Hookahs|  1.5. Please note that some orders may not be dispatched the same day due to stock and may take up to 5 days to dispatch.| | 2. New Zealand Shipping| Courier Service: Courier Post| Estimated Delivery| - Non-rural: 1-2 working days| - Rural: 1-4 working days| - Overnight shipping is targeted but not guaranteed.| Shipping Fee| - Non-rural: $5.00 NZD (Free shipping on all orders over $50.00 NZD)| - Rural: $7.00 NZD (Free shipping is not applicable for rural delivery)| 2.1. Shipping| i. Orders placed before 3pm NZDT will be processed and dispatched on the same day.| ii. Orders placed after 3pm NZDT will be processed and dispatched the next business day.| iii. Orders made on a New Zealand public holiday will be processed and dispatched the next business day.| iv. All orders will be dispatched with signature required.| v. Shosha will not take any responsibility for any lost or stolen parcels for any non-signature or Authority to Leave (ATL) orders.| 2.2. Authority to Leave (ATL)| Shosha is not responsible for any lost, damaged or stolen parcels if your parcel has been successfully delivered with Authority to Leave (ATL) by Courier Post. If your property is under ATL with Courier Post, it is your responsibility to make sure that the parcel is delivered successfully. For more information, please visit the Courier Post website.| 2.3. Saturday Delivery| i. All Saturday deliveries are targeted and not guaranteed. As once dispatched from us, we have no control on Courier Post service(s) and as such, no refund will be given. This includes the following(s):| - If your order has been dispatched to Courier Post and was not successfully delivered on time.| - If you have provided us the wrong/insufficient address and you have failed to contact (either by phone or email) us before 12pm (Friday) to let us know.| ii. Please ensure that Saturday Delivery is available at your address. Due to the nature of the Internet, there may be times that Saturday delivery service will be available to be chosen despite it not being available in your area. Example: If you have chosen Saturday Delivery but you live in a rural address.| iii. Should this situation occur, we will charge you for the cost of standard shipping and refund you any fees that you have been overcharged.| 2.4. Additional Fees| At the unlikely event, we may require you to pay shipping fees should you have provided us an address that does not accurately charge you the correct shipping fee. Should this occur, we may place your order on hold and will contact you (via phone/email) to let you know.| 2.5. Redirection| To ensure that parcels are delivered correctly, Shosha can not process any request for a redirection once a parcel has been dispatched. Please contact or visit the Courier Post website with your tracking number to request a redirection.| Shosha is not responsible for any lost, damaged or stolen parcels if your parcel has been redirected.| 2.6. Please note that some orders may not be dispatched the same day due to stock and may take up to 10 days to dispatch.| 2.7. Lost or Stolen Parcels| Shosha is not responsible for any lost or stolen parcels upon delivery. If your parcel has been lost or stolen, please contact Courier Post to open an investigation. Failure to do so may result in no compensation from Courier Post.| 2.8. Parcel not received| If your parcel has been marked as delivered but you have not received it:| i. Contact us within 48 hours from the time it has been marked as delivered.| ii. Please check around your property to ensure that it may not be left out of sight.| iii. Please allow up to 10 working days from the time that you have contacted as an investigation will be opened with Courier Post. | - As the delivery is made by Courier Post, we can not ship a replacement parcel until Courier Post has completed their investigation. Our team will keep you updated once the investigation has been completed.| iv. If you wish to dispute any outcome by Courier Post Investigation, please contact them directly.| 3. Rest of the world| Courier Service: DHL| Estimated Delivery: 2-10 working days| Price: From $45.00 NZD| - Due to different laws and regulations in different countries, we do not guarantee that your parcel will arrive at you. As such, we will not take any responsibilities should your parcel be seized by customs or other parties involved in shipping your parcel. No refund will be provided should this occur.| - We reserve the right to place your order on hold or cancel your order should we suspect that the product may not be able to be shipped to you. If such a case arises, you will be notified via email.| - If your parcel has been returned back to us if it could not be delivered, we will contact you via email to advise you. Should we deem that your parcel could not be delivered in this case, we will cancel your order and process a refund. We will not refund the cost of shipping and will deduct any extra cost of the parcel being returned back to us from your purchase price.|    GET FREE SHIPPING ON ORDERS OVER $50.00.| Delivery/Shipping Information

All parcels dispatched by Shosha will contain a tracking number. The tracking number is required to locate and make changes to your parcel during delivery. It is your responsibility to not share your tracking number with others. Shosha will not be liable for any unauthorized changes made on your parcel with your tracking number. 

 

1. Australia Shipping

Courier Service: DHL/DHL Express/Australian Post

Estimated Delivery: 1-5 working days

Shipping Fee: $20.00 AUD (Free shipping on all orders over $100.00 AUD) 

1.1. All orders that contain any nicotine product(s) will be processed by shosha.co.nz and shipped from New Zealand.

i. Orders placed before 2pm NZDT on a business day will be processed and dispatched the same day.

ii. Orders placed after 2pm NZDT on a business day will be processed and dispatched the next business day.

iii. Orders made on a New Zealand public holiday will be processed and dispatched the next business day.

1.2. All orders that do not contain any nicotine product(s) will be processed by shosha.com.au and shipped from Australia.

i. Orders placed before 3pm AEDT on a business day will be processed and dispatched the same day.

ii. Orders placed after 3pm AEDT on a business day will be processed and dispatched the next business day.

iii. Orders made on an Australian public holiday will be processed and dispatched the next business day.

iv. Some orders containing non-nicotine products may be shipped from New Zealand instead depending on stock availability at our Australian warehouse.

 1.3. Additional Fees

At the unlikely event, we may require you to pay shipping fees should you have provided us an address that does not accurately charge you the correct shipping fee. Should this occur, we may place your order on hold and will contact you (via phone/email) to let you know.

 1.4. Some parcels will be shipped via standard shipping due to their size. Example includes but not limited to: Hookahs

 1.5. Please note that some orders may not be dispatched the same day due to stock and may take up to 5 days to dispatch.

2. New Zealand Shipping

Courier Service: Courier Post

Estimated Delivery

- Non-rural: 1-2 working days

- Rural: 1-4 working days

- Overnight shipping is targeted but not guaranteed.

Shipping Fee

- Non-rural: $5.00 NZD (Free shipping on all orders over $50.00 NZD)

- Rural: $7.00 NZD (Free shipping is not applicable for rural delivery)

2.1. Shipping

i. Orders placed before 3pm NZDT will be processed and dispatched on the same day.

ii. Orders placed after 3pm NZDT will be processed and dispatched the next business day.

iii. Orders made on a New Zealand public holiday will be processed and dispatched the next business day.

iv. All orders will be dispatched with signature required.

v. Shosha will not take any responsibility for any lost or stolen parcels for any non-signature or Authority to Leave (ATL) orders.

2.2. Authority to Leave (ATL)

Shosha is not responsible for any lost, damaged or stolen parcels if your parcel has been successfully delivered with Authority to Leave (ATL) by Courier Post. If your property is under ATL with Courier Post, it is your responsibility to make sure that the parcel is delivered successfully. For more information, please visit the Courier Post website.

2.3. Saturday Delivery

i. All Saturday deliveries are targeted and not guaranteed. As once dispatched from us, we have no control on Courier Post service(s) and as such, no refund will be given. This includes the following(s):

- If your order has been dispatched to Courier Post and was not successfully delivered on time.

- If you have provided us the wrong/insufficient address and you have failed to contact (either by phone or email) us before 12pm (Friday) to let us know.

ii. Please ensure that Saturday Delivery is available at your address. Due to the nature of the Internet, there may be times that Saturday delivery service will be available to be chosen despite it not being available in your area. Example: If you have chosen Saturday Delivery but you live in a rural address.

iii. Should this situation occur, we will charge you for the cost of standard shipping and refund you any fees that you have been overcharged.

2.4. Additional Fees

At the unlikely event, we may require you to pay shipping fees should you have provided us an address that does not accurately charge you the correct shipping fee. Should this occur, we may place your order on hold and will contact you (via phone/email) to let you know.

2.5. Redirection

To ensure that parcels are delivered correctly, Shosha can not process any request for a redirection once a parcel has been dispatched. Please contact or visit the Courier Post website with your tracking number to request a redirection.

Shosha is not responsible for any lost, damaged or stolen parcels if your parcel has been redirected.

2.6. Please note that some orders may not be dispatched the same day due to stock and may take up to 10 days to dispatch.

2.7. Lost or Stolen Parcels

Shosha is not responsible for any lost or stolen parcels upon delivery. If your parcel has been lost or stolen, please contact Courier Post to open an investigation. Failure to do so may result in no compensation from Courier Post.

2.8. Parcel not received

If your parcel has been marked as delivered but you have not received it:

i. Contact us within 48 hours from the time it has been marked as delivered.

ii. Please check around your property to ensure that it may not be left out of sight.

iii. Please allow up to 10 working days from the time that you have contacted as an investigation will be opened with Courier Post. 

- As the delivery is made by Courier Post, we can not ship a replacement parcel until Courier Post has completed their investigation. Our team will keep you updated once the investigation has been completed.

iv. If you wish to dispute any outcome by Courier Post Investigation, please contact them directly.

3. Rest of the world

Courier Service: DHL

Estimated Delivery: 2-10 working days

Price: From $45.00 NZD

- Due to different laws and regulations in different countries, we do not guarantee that your parcel will arrive at you. As such, we will not take any responsibilities should your parcel be seized by customs or other parties involved in shipping your parcel. No refund will be provided should this occur.

- We reserve the right to place your order on hold or cancel your order should we suspect that the product may not be able to be shipped to you. If such a case arises, you will be notified via email.

- If your parcel has been returned back to us if it could not be delivered, we will contact you via email to advise you. Should we deem that your parcel could not be delivered in this case, we will cancel your order and process a refund. We will not refund the cost of shipping and will deduct any extra cost of the parcel being returned back to us from your purchase price.

 "
